category_id,category_code,display_name,top_brand,price_median,n_products,n_events,price_sum,source_dataset
1487580008590345208,,category_1487580008590345208,zinger,2.17,59,229,496.6,REES46 cosmetics 2019-Oct..2020-Feb
2069804424703771380,,category_2069804424703771380,cosmoprofi,9.31,1,215,2001.24,REES46 cosmetics 2019-Oct..2020-Feb
1487580008128971748,,category_1487580008128971748,irisk,15.24,1,214,3261.36,REES46 cosmetics 2019-Oct..2020-Feb
1487580013564788937,,category_1487580013564788937,UNK,57.45,23,214,12293.26,REES46 cosmetics 2019-Oct..2020-Feb
1913479463425802701,,category_1913479463425802701,UNK,17.37,6,213,3700.0,REES46 cosmetics 2019-Oct..2020-Feb
2242903426784559183,,category_2242903426784559183,resize,8.59,6,211,1812.65,REES46 cosmetics 2019-Oct..2020-Feb
1628099626433249931,,category_1628099626433249931,UNK,5.67,10,206,1168.43,REES46 cosmetics 2019-Oct..2020-Feb
1487580008674231292,,category_1487580008674231292,UNK,4.3,103,199,854.91,REES46 cosmetics 2019-Oct..2020-Feb
1487580005176181595,,category_1487580005176181595,runail,3.46,20,196,679.02,REES46 cosmetics 2019-Oct..2020-Feb
1487580010150625337,,category_1487580010150625337,UNK,9.79,2,185,1810.8,REES46 cosmetics 2019-Oct..2020-Feb
1487580009798303788,,category_1487580009798303788,masura,10.85,11,176,1908.74,REES46 cosmetics 2019-Oct..2020-Feb
1487580008951054345,,category_1487580008951054345,orly,11.43,17,163,1863.34,REES46 cosmetics 2019-Oct..2020-Feb
1487580010075127862,,category_1487580010075127862,kinetics,8.41,1,160,1346.4,REES46 cosmetics 2019-Oct..2020-Feb
1487580011828347011,,category_1487580011828347011,gehwol,23.74,1,134,3181.02,REES46 cosmetics 2019-Oct..2020-Feb
1487580008472904691,,category_1487580008472904691,UNK,3.64,39,129,468.98,REES46 cosmetics 2019-Oct..2020-Feb
1487580012046450826,,category_1487580012046450826,masura,10.32,0,113,1166.16,REES46 cosmetics 2019-Oct..2020-Feb
1487580004807082827,,category_1487580004807082827,yllozure,11.18,2,111,1240.91,REES46 cosmetics 2019-Oct..2020-Feb
1604427145138930210,,category_1604427145138930210,sophin,10.37,3,107,1109.72,REES46 cosmetics 2019-Oct..2020-Feb
1487580008221246441,appliances.environment.air_conditioner,appliances.environment.air_conditioner,estel,11.55,22,87,1004.93,REES46 cosmetics 2019-Oct..2020-Feb
1487580006610633632,,category_1487580006610633632,entity,38.48,5,86,3308.85,REES46 cosmetics 2019-Oct..2020-Feb
1805953965678920077,,category_1805953965678920077,UNK,3.48,1,83,288.62,REES46 cosmetics 2019-Oct..2020-Feb
1487580012482658454,,category_1487580012482658454,UNK,21.83,9,74,1615.24,REES46 cosmetics 2019-Oct..2020-Feb
1487580006585467807,,category_1487580006585467807,UNK,58.72,11,69,4051.89,REES46 cosmetics 2019-Oct..2020-Feb
1842735764450837316,,category_1842735764450837316,kinetics,10.85,1,68,738.0,REES46 cosmetics 2019-Oct..2020-Feb
2166295400451933025,,category_2166295400451933025,opi,8.46,1,61,516.0,REES46 cosmetics 2019-Oct..2020-Feb
1791442703716712702,,category_1791442703716712702,irisk,3.62,2,57,206.5,REES46 cosmetics 2019-Oct..2020-Feb
1487580005570446188,,category_1487580005570446188,UNK,8.75,14,50,437.32,REES46 cosmetics 2019-Oct..2020-Feb
1487580007508214725,,category_1487580007508214725,UNK,3.17,13,49,155.35,REES46 cosmetics 2019-Oct..2020-Feb
1487580008925888520,,category_1487580008925888520,essie,7.56,18,44,332.67,REES46 cosmetics 2019-Oct..2020-Feb
1487580004966466385,,category_1487580004966466385,orly,6.73,14,43,289.31,REES46 cosmetics 2019-Oct..2020-Feb
1752742617696698537,,category_1752742617696698537,orly,6.24,5,43,268.39,REES46 cosmetics 2019-Oct..2020-Feb
1487580008523236341,,category_1487580008523236341,opi,13.27,22,37,490.98,REES46 cosmetics 2019-Oct..2020-Feb
1487580005687886706,,category_1487580005687886706,cuccio,8.14,17,33,268.69,REES46 cosmetics 2019-Oct..2020-Feb
1487580009764749355,,category_1487580009764749355,UNK,46.37,4,31,1437.62,REES46 cosmetics 2019-Oct..2020-Feb
1487580010989486174,,category_1487580010989486174,lianail,2.85,6,31,88.41,REES46 cosmetics 2019-Oct..2020-Feb
1487580005939544958,,category_1487580005939544958,UNK,6.67,8,26,173.42,REES46 cosmetics 2019-Oct..2020-Feb
1487580011006263391,,category_1487580011006263391,runail,0.58,5,24,13.92,REES46 cosmetics 2019-Oct..2020-Feb
1648815843896722076,,category_1648815843896722076,tertio,6.35,4,24,152.4,REES46 cosmetics 2019-Oct..2020-Feb
1487580011559911545,,category_1487580011559911545,markell,9.32,11,22,205.02,REES46 cosmetics 2019-Oct..2020-Feb
1487580012851757223,,category_1487580012851757223,masura,7.21,5,22,158.55,REES46 cosmetics 2019-Oct..2020-Feb
1487580013782892757,,category_1487580013782892757,concept,2.54,1,22,55.88,REES46 cosmetics 2019-Oct..2020-Feb
1487580009009774604,,category_1487580009009774604,irisk,50.48,2,20,1009.56,REES46 cosmetics 2019-Oct..2020-Feb
1487580005796938615,,category_1487580005796938615,ibd,7.91,10,19,150.28,REES46 cosmetics 2019-Oct..2020-Feb
1487580011115315300,,category_1487580011115315300,runail,0.33,7,19,6.24,REES46 cosmetics 2019-Oct..2020-Feb
1487580008565179383,,category_1487580008565179383,severina,3.12,4,18,56.24,REES46 cosmetics 2019-Oct..2020-Feb
1487580011199201384,,category_1487580011199201384,runail,0.39,7,18,7.0,REES46 cosmetics 2019-Oct..2020-Feb
1487580005369119587,,category_1487580005369119587,UNK,7.12,6,17,120.96,REES46 cosmetics 2019-Oct..2020-Feb
1487580011450859636,,category_1487580011450859636,UNK,0.0,6,16,0.0,REES46 cosmetics 2019-Oct..2020-Feb
2053031020655018687,,category_2053031020655018687,kims,49.1,1,16,785.55,REES46 cosmetics 2019-Oct..2020-Feb
1487580010603610189,,category_1487580010603610189,moyou,6.14,5,14,85.98,REES46 cosmetics 2019-Oct..2020-Feb
1495705810754339379,,category_1495705810754339379,konad,1.9,1,12,22.8,REES46 cosmetics 2019-Oct..2020-Feb
1487580010049962037,,category_1487580010049962037,voesh,1.99,5,11,21.85,REES46 cosmetics 2019-Oct..2020-Feb
1487580010427449413,,category_1487580010427449413,konad,3.97,1,11,43.67,REES46 cosmetics 2019-Oct..2020-Feb
1487580006744851367,,category_1487580006744851367,masura,7.03,4,10,70.32,REES46 cosmetics 2019-Oct..2020-Feb
1487580005654332272,,category_1487580005654332272,vl-gel,2.52,2,7,17.64,REES46 cosmetics 2019-Oct..2020-Feb
1487580011073372258,,category_1487580011073372258,runail,0.58,7,7,4.03,REES46 cosmetics 2019-Oct..2020-Feb
1487580006216369036,,category_1487580006216369036,masura,4.11,2,6,24.66,REES46 cosmetics 2019-Oct..2020-Feb
1487580011224367209,,category_1487580011224367209,runail,0.42,4,6,2.49,REES46 cosmetics 2019-Oct..2020-Feb
1487580012658819230,,category_1487580012658819230,uralsoap,2.7,2,6,16.2,REES46 cosmetics 2019-Oct..2020-Feb
1487580012231000209,,category_1487580012231000209,markell,4.94,4,5,24.69,REES46 cosmetics 2019-Oct..2020-Feb
1487580013363462335,,category_1487580013363462335,UNK,7.54,1,5,37.7,REES46 cosmetics 2019-Oct..2020-Feb
1487580008204469224,,category_1487580008204469224,markell,4.0,2,4,16.0,REES46 cosmetics 2019-Oct..2020-Feb
1487580009857024046,,category_1487580009857024046,opi,15.29,2,4,61.17,REES46 cosmetics 2019-Oct..2020-Feb
1487580011140481125,,category_1487580011140481125,runail,0.44,3,4,1.76,REES46 cosmetics 2019-Oct..2020-Feb
1487580012549767321,sport.diving,sport.diving,UNK,3.17,1,4,12.68,REES46 cosmetics 2019-Oct..2020-Feb
1487580010024796212,,category_1487580010024796212,gena,8.89,1,3,26.67,REES46 cosmetics 2019-Oct..2020-Feb
1487580005159404378,,category_1487580005159404378,runail,0.0,1,2,0.0,REES46 cosmetics 2019-Oct..2020-Feb
1487580007155893175,,category_1487580007155893175,UNK,3.65,1,2,7.3,REES46 cosmetics 2019-Oct..2020-Feb
1487580013715783889,,category_1487580013715783889,UNK,18.71,1,2,37.42,REES46 cosmetics 2019-Oct..2020-Feb
1487580009706029097,,category_1487580009706029097,entity,27.86,1,1,27.86,REES46 cosmetics 2019-Oct..2020-Feb
1487580009890578479,,category_1487580009890578479,cuccio,8.73,1,1,8.73,REES46 cosmetics 2019-Oct..2020-Feb
1487580010897211483,,category_1487580010897211483,runail,0.48,1,1,0.48,REES46 cosmetics 2019-Oct..2020-Feb
1487580011056595041,,category_1487580011056595041,runail,0.4,1,1,0.4,REES46 cosmetics 2019-Oct..2020-Feb
